transactionId;partner;totalValue
72512496;Criteo;254.8
72498296;Criteo;91.63
72497296;Criteo;189.9
72476496;Criteo;119.9
72475296;Criteo;96.27
72467296;Criteo;164.95
72462496;Triggit;119.9
72458296;Criteo;599.9
72445296;Criteo;104.0
72438296;Criteo;139.9
72435496;Criteo;182.9
72426296;Criteo;379.8
72417296;Criteo;239.9
72412296;Criteo;229.9
72395496;Triggit;126.0
72389296;Triggit;129.7
72388296;Criteo;706.0
72387496;Criteo;179.63
72387296;Criteo;119.9
72375496;Criteo;38.81
72368296;Criteo;84.81
72352496;Criteo;214.7
72344296;Criteo;209.9
72317496;Criteo;93.91
72316496;Criteo;144.8
72316296;Criteo;109.9
72314296;Criteo;349.9
72277296;Criteo;499.8
72267496;Triggit;480.64
72261496;Criteo;109.9
72249296;Criteo;76.81
72247496;Criteo;104.8
72244296;Triggit;283.4
72243496;Triggit;359.8
72242496;Criteo;449.7
72234496;Mainadv;149.7
72233366;Criteo;229.9
72229496;Criteo;199.9
72225496;Criteo;209.9
72219496;Criteo;67.86
72188296;Criteo;251.86
72186496;Criteo;107.12
72177496;Criteo;60.71
72174296;Criteo;139.9
72172496;Criteo;109.9
72166496;Criteo;379.8
72165296;Criteo;124.5
72159296;Triggit;259.8
72129296;Criteo;129.9
72128496;Mainadv;99.9
72128296;Criteo;96.05
72124296;Criteo;119.9
72121496;Sociomantic;477.9
72119496;Criteo;119.9
72115496;Criteo;79.81
71999496;Criteo;129.9
71989496;Criteo;99.9
71985296;Criteo;67.81
71982296;Criteo;88.73
71981496;Triggit;164.95
71972496;Criteo;170.63
71964496;Triggit;119.9
71962496;Criteo;129.9
71948296;Criteo;101.73
71934496;Criteo;369.9
71914296;Criteo;76.91
71898296;Triggit;159.9
71879496;Criteo;146.5
71856496;Criteo;179.9
71844296;Criteo;167.4
71843496;Criteo;159.9
71836496;Criteo;99.9
71834496;Criteo;329.7
71827296;Triggit;219.8
71823496;Criteo;197.73
71819296;Triggit;601.7
71811496;Triggit;44.81
71794496;Criteo;239.9
71782496;Criteo;74.8
71774496;Criteo;204.9
71773366;Criteo;139.9
71771496;Triggit;99.9
71769296;Triggit;119.9
71763496;Triggit;159.8
71761496;Criteo;89.81
71753496;Criteo;119.9
71748496;Criteo;109.9
71747496;Triggit;74.81
71747296;Criteo;60.81
71737296;Vizury;91.93
71734296;Triggit;364.6
71712496;Triggit;84.81
71694496;Criteo;517.9
71678296;Triggit;359.7
71674496;Criteo;104.5
71672496;Criteo;314.0
71656496;Criteo;238.0
71653366;Criteo;159.9
71648496;Criteo;240.63
71648296;Criteo;159.8
71628296;Criteo;204.8
71623496;Criteo;199.9
71617496;Criteo;74.81
71612296;Triggit;99.9
71569296;Criteo;45.81
71568296;Criteo;104.0
71565496;Criteo;259.99
71559296;Criteo;331.4
71554496;Triggit;219.9
71542296;Criteo;499.9
71534496;Criteo;287.85
71533366;Criteo;76.81
71525296;Triggit;169.9
71514296;Criteo;377.0
71496496;Sociomantic;199.9
71494496;Criteo;169.9
71493496;Criteo;259.9
71479496;Criteo;153.8
71474496;Criteo;1074.6
71468496;Criteo;74.81
71457296;Criteo;96.27
71455496;Criteo;69.86
71449496;Criteo;119.9
71449296;Mainadv;99.9
71444496;Triggit;159.9
71437296;Sociomantic;149.9
71434496;Criteo;948.2
71432296;Criteo;76.81
71429296;Triggit;78.73
71428496;Criteo;952.9
71427496;My Things;54.81
71426496;Criteo;179.0
71425296;Criteo;179.9
71374296;Triggit;91.73
71359496;Criteo;139.8
71347296;Criteo;199.9
71342496;Criteo;159.9
71336296;Triggit;234.8
71332296;Sociomantic;478.9
71325496;Criteo;398.0
71322296;Criteo;275.83
71319296;Criteo;289.79
71317296;Criteo;113.4
71295296;Criteo;72.77
71273496;Criteo;94.81
71269296;Triggit;349.9
71258496;Triggit;168.8
71245496;Criteo;109.89
71245296;Criteo;139.9
71233366;Triggit;112.77
71224296;Criteo;169.0
71217296;Criteo;105.73
71215496;Criteo;179.9
71214296;Criteo;179.9
71188296;Criteo;159.9
71179496;Triggit;299.9
71172296;Triggit;129.9
71149496;Triggit;289.9
71134496;Criteo;301.53
71131496;Triggit;92.81
71128296;Criteo;94.81
71122496;Criteo;455.75
71122296;Criteo;169.9
71117296;Criteo;129.9
69999496;Criteo;129.9
69989296;Triggit;109.73
69987296;Triggit;199.9
69974496;Criteo;199.9
69972496;Vizury;372.5
69969296;Criteo;49.82
69968296;Criteo;159.8
69967296;Vizury;180.5
69963496;Triggit;265.6
69961496;Criteo;119.7
69955496;Criteo;64.81
69942496;Triggit;84.81
69937296;Criteo;299.9
69927296;Criteo;119.9
69914496;dyn1294241770;148.73
69899296;Criteo;559.8
69897496;Criteo;189.9
69892496;Criteo;872.0
69871496;Criteo;1929.4
69862496;Criteo;189.9
69859296;Triggit;172.9
69851496;Criteo;99.9
69848496;Criteo;139.9
69836496;Criteo;179.9
69835496;Criteo;139.9
69824496;Criteo;109.9
69818496;Criteo;298.7
69789496;Criteo;86.81
69788496;Criteo;62.81
69786496;Triggit;76.81
69785496;Triggit;239.9
69769496;Triggit;100.7
69763496;Triggit;199.9
69752496;Criteo;128.8
69744296;Criteo;79.17
69734496;Criteo;439.7
69733496;Criteo;328.68
69732496;Criteo;179.8
69732296;Criteo;219.9
69729496;Criteo;105.7
69725296;Criteo;88.86
69724496;Vizury;74.81
69714296;Criteo;390.85
69712496;Triggit;189.9
69696496;Criteo;119.9
69693496;Triggit;169.0
69692496;Triggit;99.9
69689496;Vizury;279.8
69683496;Criteo;177.73
69678496;Sociomantic;99.9
69675496;Criteo;431.53
69671496;Criteo;94.81
69667496;Criteo;139.9
69653496;Criteo;169.9
69649496;Criteo;154.9
69638296;Triggit;101.89
69628496;Triggit;99.9
69614496;Triggit;209.9
69614296;Criteo;99.9
69598496;Criteo;46.81
69596296;Criteo;199.9
69595496;Triggit;199.99
69593496;Triggit;89.73
69579496;Criteo;109.9
69546496;Criteo;199.9
69539496;Triggit;59.73
69538296;Criteo;99.9
69533366;Criteo;94.81
69524496;Criteo;34.81
69517496;Criteo;109.8
69496496;Criteo;336.9
69494496;Criteo;119.73
69492296;Criteo;264.7
69488496;Criteo;134.7
69482496;Triggit;66.22
69477496;Criteo;99.9
69477296;Triggit;99.9
69476296;Criteo;257.6
69475296;Criteo;209.9
69474296;Criteo;142.9
69471496;Criteo;149.6
69466496;Criteo;229.9
69457496;Sociomantic;129.9
69442496;Sociomantic;245.8
69439496;Criteo;168.6
69426496;Criteo;109.9
69425496;Criteo;169.3
69421496;Triggit;96.83
69418496;Criteo;118.73
69414496;Triggit;259.9
69413366;Triggit;149.9
69387496;Triggit;139.8
69372496;Triggit;99.9
69366296;Criteo;109.9
69357496;Triggit;229.73
69352296;Criteo;129.0
69349496;Triggit;129.9
69348496;Vizury;86.93
69324296;Triggit;84.81
69322496;Criteo;159.9
69292496;Criteo;94.81
69285296;Criteo;109.9
69274296;Criteo;179.9
69254296;Criteo;79.72
69233366;Triggit;99.9
69228296;Criteo;126.8
69226296;Criteo;99.9
69224496;Criteo;244.63
69219496;Criteo;99.9
69189296;Criteo;94.81
69178296;Criteo;239.9
69175496;Triggit;119.9
69173496;Criteo;54.81
69172496;Triggit;165.9
69143496;Criteo;159.8
69134296;Sociomantic;399.7
69132496;Criteo;199.9
69129296;Criteo;107.83
69118496;Criteo;139.9
68995496;Criteo;74.81
68993496;Criteo;49.81
68989296;Triggit;189.9
68988296;Criteo;73.71
68986496;Criteo;124.9
68966496;Triggit;102.73
68949496;Vizury;67.63
68946296;Criteo;109.9
68944296;Criteo;139.9
68934296;Triggit;109.8
68932496;Criteo;102.8
68932296;Triggit;67.73
68929296;Triggit;249.9
68928296;Criteo;249.9
68899496;Criteo;153.9
68889296;Criteo;3159.5
68886296;Triggit;409.63
68885496;Criteo;149.9
68879296;Criteo;69.73
68875496;Criteo;48.73
68875296;Criteo;759.7
68874296;Criteo;179.9
68872496;Criteo;44.81
68871496;Criteo;309.8
68868496;Triggit;299.9
68852496;Criteo;288.63
68844496;Criteo;85.81
68839496;Criteo;269.9
68832296;Criteo;199.9
68828296;Criteo;172.9
68822296;Criteo;179.9
68817496;Criteo;189.9
68812296;Criteo;459.8
68791496;Criteo;149.9
68787296;Criteo;110.53
68786296;Triggit;67.81
68772496;Criteo;69.82
68753366;Criteo;129.9
68743496;Criteo;199.9
68734296;Sociomantic;99.9
68723496;Vizury;232.9
68699296;Criteo;129.9
68698496;Triggit;229.8
68694496;Vizury;119.9
68694296;Criteo;218.73
68689296;Criteo;114.8
68683496;Criteo;179.9
68674496;Criteo;99.9
68665496;Criteo;129.9
68662296;Triggit;299.8
68658496;Triggit;139.9
68649296;Criteo;111.87
68642496;Criteo;53.91
68628496;Criteo;209.7
68625296;Triggit;129.8
68624496;Criteo;150.43
68623496;Sociomantic;80.81
68621496;Triggit;93.71
68616296;Criteo;369.9
68596496;Criteo;99.81
68595296;Criteo;179.9
68592296;Criteo;119.9
68591496;Criteo;121.7
68579496;Criteo;249.9
68562496;Criteo;239.7
68552296;Criteo;109.73
68538496;Criteo;103.52
68532496;Sociomantic;489.7
68498496;Criteo;32.9
68495496;Triggit;154.73
68477296;Criteo;238.9
68466296;Criteo;219.9
68459296;Triggit;450.8
68457296;Criteo;199.9
68451496;Criteo;100.0
68439496;Criteo;184.0
68439296;Criteo;257.9
68436296;Criteo;56.37
68426496;Criteo;62.05
68423496;Criteo;439.9
68419296;Criteo;399.0
68415496;Criteo;126.8
68394296;Criteo;199.9
68388496;Criteo;129.9
68378496;Criteo;179.8
68373366;Sociomantic;199.9
68364496;Criteo;64.81
68359496;Criteo;129.9
68352296;Criteo;47.81
68348496;Triggit;266.34
68328496;Sociomantic;189.9
68324296;Criteo;308.9
68312296;Criteo;384.8
68281496;Criteo;74.81
68279496;Criteo;49.73
68277296;Criteo;71.71
68276296;Criteo;159.9
68271496;Triggit;84.81
68267296;Triggit;168.73
68248296;Triggit;189.8
68211496;Criteo;259.9
68197296;My Things;114.9
68192296;Criteo;149.9
68189296;Criteo;99.9
68185296;Criteo;119.8
68182496;Triggit;71.73
68177296;Sociomantic;99.9
68175296;Criteo;100.69
68164496;Criteo;169.9
68157296;Criteo;99.9
68156296;Criteo;217.95
68137296;Triggit;129.9
68135496;Criteo;1018.63
68121496;Triggit;99.9
67999496;Criteo;51.81
67992296;Criteo;353.4
67986496;Criteo;139.0
67985496;Criteo;169.8
67982296;Sociomantic;66.81
67975296;Vizury;64.81
67969296;Criteo;484.9
67955496;Vizury;379.7
67943496;Criteo;74.81
67939496;Criteo;84.81
67937496;Criteo;99.63
67937296;Criteo;551.63
67934296;Criteo;94.73
67925496;Criteo;88.85
67896296;Criteo;117.7
67895496;Criteo;64.81
67885496;Criteo;1452.6
67879296;Criteo;99.9
67878496;Criteo;64.81
67877496;Triggit;1224.9
67872496;Sociomantic;256.73
67869496;Criteo;19.9
67865296;Criteo;111.8
67864496;Criteo;139.9
67864296;Criteo;159.8
67857496;Criteo;239.8
67857296;Criteo;277.0
67854496;Criteo;158.0
67853366;Criteo;209.9
67849296;Criteo;179.9
67846296;Criteo;129.9
67839296;Criteo;94.81
67837296;Criteo;139.9
67825496;Criteo;212.05
67824296;Criteo;199.8
67821496;Triggit;159.9
67816296;Criteo;99.73
67795296;Criteo;88.87
67789296;Criteo;549.8
67765496;Criteo;144.95
67764296;Criteo;155.82
67759296;Triggit;119.8
67757496;Criteo;101.81
67756296;Triggit;172.73
67748296;Criteo;139.9
67746296;Criteo;119.9
67744496;Criteo;890.0
67729496;Criteo;109.9
67727496;Criteo;239.7
67725496;Criteo;254.7
67723496;Criteo;109.8
67715496;Criteo;229.9
67694296;Triggit;249.9
67688296;Vizury;99.9
67668496;Criteo;571.3
67659496;Criteo;55.9
67653366;Criteo;249.9
67639296;Triggit;319.9
67637296;Criteo;135.35
67628496;Criteo;714.5
67625296;Criteo;242.9
67619296;Criteo;64.73
67612296;Criteo;528.5
67598296;Criteo;84.81
67588296;Triggit;169.9
67584296;Criteo;99.9
67577496;Criteo;147.73
67572496;Triggit;81.73
67569496;Criteo;158.4
67567296;Criteo;99.9
67562296;Triggit;52.73
67552296;Criteo;144.0
67545496;Sociomantic;169.9
67544496;Criteo;299.7
67543496;Criteo;179.8
67541496;Criteo;292.9
67528496;Triggit;133.8
67518296;Criteo;94.81
67516496;Triggit;139.9
67498296;Criteo;159.9
67496496;Criteo;118.0
67493496;Triggit;89.73
67488296;Criteo;108.8
67479496;Criteo;85.71
67479296;Criteo;149.9
67478296;Criteo;199.9
67473496;Criteo;76.81
67472496;Triggit;60.81
67444296;Criteo;107.52
67436296;Criteo;262.0
67435496;Criteo;199.9
67433366;Triggit;160.73
67427296;Criteo;99.9
67419296;Criteo;92.77
67394296;Criteo;339.7
67392496;Triggit;169.8
67382496;Criteo;179.9
67377296;Criteo;109.9
67373366;Criteo;386.7
67371496;Criteo;92.81
67364496;Criteo;139.9
67359496;Vizury;24.81
67358496;Triggit;104.0
67356496;Criteo;84.81
67353366;Criteo;199.9
67347496;Criteo;99.9
67343496;Criteo;192.9
67342296;Triggit;139.9
67339496;Triggit;179.63
67337496;Criteo;107.84
67334296;Criteo;72.86
67317296;Triggit;131.8
67289496;Criteo;86.41
67289296;Vizury;179.8
67269496;Criteo;189.84
67268496;Criteo;129.9
67256296;Triggit;179.9
67252496;Criteo;99.9
67249296;Criteo;106.27
67241496;Criteo;187.7
67239296;Criteo;119.9
67237296;Criteo;318.7
67231496;Triggit;319.8
67227496;Criteo;128.17
67226296;Criteo;99.9
67225296;Criteo;199.8
67218296;Criteo;143.6
67193496;Criteo;102.9
67187296;Triggit;49.9
67186296;Criteo;117.8
67184496;Triggit;259.9
67183496;Criteo;44.81
67177496;Criteo;119.9
67177296;Criteo;219.89
67175496;Sociomantic;245.6
67174296;Criteo;229.9
67167296;Criteo;81.73
67159496;Triggit;74.81
67155496;Criteo;194.85
67154496;Criteo;223.7
67133496;Criteo;379.8
67131496;Criteo;358.0
67126496;Criteo;54.81
67125496;Triggit;179.8
67117296;Triggit;99.9
67115496;Criteo;120.8
66989496;Triggit;189.9
66986496;Mainadv;77.91
66985496;Sociomantic;64.81
66982496;Criteo;159.9
66976296;Criteo;129.9
66972296;Criteo;102.7
66966296;Criteo;357.0
66965496;Criteo;299.89
66958496;Criteo;149.9
66956496;Criteo;209.8
66955496;Criteo;179.9
66953496;Criteo;139.9
66953366;Sociomantic;449.0
66952296;Criteo;189.9
66948296;Criteo;119.9
66947496;Criteo;209.9
66941496;Triggit;157.8
66936496;Triggit;219.9
66934296;Criteo;459.9
66929296;Criteo;198.0
66918496;Criteo;148.9
66915496;Criteo;109.9
66896496;Criteo;199.9
66889496;Criteo;48.9
66888496;Criteo;717.0
66887496;Criteo;175.9
66869496;Criteo;159.99
66864296;Vizury;209.9
66838296;Criteo;139.9
66834296;Triggit;189.9
66828496;Criteo;199.5
66828296;Sociomantic;189.8
66827496;Criteo;102.9
66819496;Criteo;99.9
66818296;Criteo;100.71
66814496;Criteo;288.9
66775296;Criteo;159.9
66774296;Criteo;387.7
66762296;Sociomantic;161.8
66756496;Vizury;84.81
66754296;Criteo;139.9
66747296;Criteo;89.79
66738296;Criteo;149.9
66731496;Vizury;333.95
66729496;Criteo;275.0
66725296;Criteo;369.0
66717496;Criteo;252.7
66716296;Criteo;279.8
66714296;Criteo;40.81
66699296;Criteo;299.9
66698296;Criteo;104.8
66693496;Triggit;219.8
66692496;Criteo;534.9
66685496;Criteo;169.8
66674296;Criteo;119.9
66669496;Criteo;169.44
66666496;Triggit;187.88
66662496;Criteo;119.9
66659496;Triggit;149.9
66657496;Criteo;99.9
66654496;Triggit;304.6
66651496;Triggit;105.71
66648496;Criteo;119.8
66648296;Triggit;199.9
66642296;Criteo;129.9
66636496;Criteo;89.73
66634496;Criteo;635.2
66625296;Criteo;219.9
66599496;Triggit;109.9
66589496;Criteo;99.9
66571496;Sociomantic;98.73
66569496;Vizury;36.81
66567296;Criteo;276.0
66545296;Triggit;208.89
66542496;Triggit;459.8
66526496;Criteo;119.9
66519496;Criteo;154.9
66517496;Criteo;254.8
66516496;Criteo;92.86
66489296;Criteo;119.8
66481496;Criteo;329.0
66469496;Triggit;603.63
66459296;Criteo;81.83
66458296;Criteo;269.73
66454296;Criteo;44.81
66448296;Criteo;189.9
66446496;Criteo;89.81
66444296;Triggit;239.9
66442496;Criteo;741.8
66436296;Triggit;109.9
66435496;Criteo;102.77
66428496;Criteo;99.9
66424496;Criteo;453.6
66422496;Triggit;78.86
66417496;Criteo;328.53
66394296;Criteo;101.7
66387296;Criteo;109.9
66383496;Criteo;352.0
66367496;Mainadv;132.73
66366296;Criteo;73.85
66358496;Criteo;109.9
66352496;Criteo;169.8
66346496;Criteo;46.27
66342296;Criteo;182.9
66334496;Triggit;164.95
66324496;Triggit;179.0
66323496;Criteo;95.91
66322496;Criteo;199.9
66313496;Triggit;161.0
66312296;Criteo;169.7
66311496;Triggit;199.92
66288296;Criteo;69.73
66279496;Criteo;179.9
66279296;Criteo;218.9
66274296;Criteo;169.9
66267296;Triggit;129.9
66262296;Triggit;159.9
66259296;Criteo;170.6
66257496;Criteo;397.0
66254496;Triggit;129.99
66249296;Criteo;119.0
66247496;Criteo;164.8
66247296;Criteo;259.0
66236496;Criteo;259.0
66234496;Sociomantic;279.9
66233496;Criteo;41.73
66225496;Criteo;74.81
66224496;Criteo;99.9
66217496;Criteo;159.9
66216496;Triggit;249.9
66216296;Criteo;54.81
66193496;Criteo;109.9
66188496;Criteo;48.73
66172496;Triggit;259.9
66149496;Triggit;169.73
66147496;Criteo;289.8
66127296;Criteo;129.9
66121496;Criteo;119.9
66118296;Criteo;189.8
65996496;Criteo;153.73
65994496;Criteo;239.7
65984496;Criteo;129.9
65977296;Triggit;129.9
65971496;Criteo;99.9
65967496;Criteo;159.9
65964296;Triggit;69.73
65961496;Criteo;750.9
65947496;Triggit;99.9
65945296;Triggit;179.9
65944496;Triggit;419.8
65924296;Mainadv;104.9
65916496;Criteo;109.9
65916296;Triggit;138.73
65912296;Criteo;89.73
65888296;Criteo;129.9
65883496;Criteo;119.9
65856296;Criteo;459.9
65854496;Criteo;149.8
65846496;Criteo;443.3
65834496;Criteo;78.73
65812496;Triggit;329.7
65789496;Criteo;289.9
65784296;Criteo;179.9
65781496;Criteo;309.7
65776496;Criteo;259.0
65768296;Criteo;109.9
65764296;Triggit;134.9
65756496;Criteo;139.9
65753496;Criteo;929.73
65747496;Criteo;159.9
65744296;Triggit;431.7
65727496;Criteo;105.71
65717496;Sociomantic;169.7
65689296;Criteo;99.9
65681496;Criteo;100.63
65679296;Criteo;249.9
65677496;Triggit;109.9
65675296;Criteo;249.9
65674296;Criteo;317.89
65669296;Criteo;159.0
65668296;Criteo;119.9
65666296;Mainadv;152.63
65665296;Criteo;109.9
65659496;Criteo;329.6
65656296;Criteo;291.0
65646296;Triggit;199.9
65634496;Criteo;99.9
65622496;Triggit;179.9
65618496;Criteo;100.7
65613366;Criteo;169.9
65597496;Triggit;359.0
65588296;Criteo;42.9
65583496;Criteo;84.77
65582496;Criteo;397.3
65578296;Criteo;330.0
65571496;Sociomantic;159.9
65568496;Criteo;129.9
65564496;Criteo;64.81
65548496;Triggit;57.81
65545296;Criteo;109.83
65535496;Criteo;134.8
65531496;Criteo;183.92
65528296;Sociomantic;149.9
65526496;Criteo;189.8
65525496;Triggit;699.73
65522496;Criteo;129.9
65522296;Criteo;299.9
65513366;Criteo;151.8
65497496;Criteo;599.0
65494296;Triggit;198.9
65486296;Criteo;289.9
65481496;Criteo;70.73
65466296;Criteo;149.9
65458296;Criteo;199.8
65457496;Triggit;249.8
65453496;Criteo;420.0
65451496;Triggit;99.9
65437496;Criteo;129.7
65436496;Criteo;99.9
65424496;Triggit;262.0
65413496;Criteo;129.9
65391496;Criteo;139.8
65386296;Triggit;69.05
65379496;Criteo;84.81
65357496;Criteo;202.7
65343496;Triggit;1018.9
65329496;Triggit;112.63
65318296;Criteo;68.83
65316296;Criteo;99.9
65311496;Criteo;229.99
65298496;Criteo;210.8
65298296;Criteo;399.4
65289296;Sociomantic;199.9
65285496;Criteo;149.9
65282296;Criteo;196.8
65279496;Criteo;225.8
65277296;Criteo;94.81
65274296;Criteo;189.8
65266496;Criteo;179.8
65249496;Criteo;1176.18
65246296;Triggit;129.9
65233366;Criteo;312.7
65228296;Criteo;219.9
65219496;Triggit;109.9
65215496;Criteo;225.7
65193496;Triggit;179.8
65187296;Criteo;309.9
65173496;Triggit;119.9
65165496;Criteo;1360.4
65162496;Criteo;189.9
65147496;Criteo;110.63
65137296;Criteo;86.27
65125296;Criteo;119.9
65122496;Criteo;269.8
65122296;Triggit;259.8
65118496;Triggit;129.9
65115496;Criteo;222.0
65114296;Triggit;99.9
64996496;Triggit;129.9
64995296;Triggit;138.9
64988496;Criteo;142.8
64975296;Criteo;198.8
64954296;Criteo;101.7
64952496;Criteo;100.81
64938296;Sociomantic;239.8
64937296;Triggit;229.9
64929296;Criteo;115.8
64925296;Twitter;120.0
64919296;Triggit;104.8
64916496;Criteo;129.9
64916296;Criteo;99.9
64914496;Criteo;117.89
64911496;Criteo;279.9
64899496;Criteo;169.9
64888496;Vizury;84.81
64877496;Criteo;74.81
64862296;Sociomantic;199.7
64856296;Criteo;213.8
64852496;Criteo;327.6
64848296;Criteo;217.95
64843496;Criteo;199.9
64832296;Sociomantic;203.9
64826496;Triggit;450.8
64825296;Criteo;85.81
64819296;Vizury;56.81
64816496;Criteo;109.9
64798496;Triggit;149.9
64797496;Criteo;149.9
64797296;Criteo;299.73
64784296;Criteo;139.8
64783496;Criteo;139.8
64779296;Triggit;84.81
64759496;Criteo;102.7
64756496;Sociomantic;119.7
64754296;Criteo;119.9
64739296;Criteo;239.8
64738296;Criteo;169.82
64733496;Triggit;159.9
64722296;Criteo;399.9
64718496;Triggit;219.5
64718296;Criteo;169.8
64714496;Triggit;44.81
64688496;Criteo;86.83
64678296;Vizury;66.27
64657496;Criteo;66.27
64652496;Sociomantic;428.73
64652296;Triggit;629.7
64649496;Triggit;159.9
64647496;Criteo;41.27
64634296;Criteo;99.81
64628296;Criteo;115.8
64626496;Criteo;329.8
64618296;Criteo;239.7
64617496;Vizury;99.9
64613366;Criteo;86.27
64599496;Criteo;89.81
64586496;Triggit;119.9
64582296;Triggit;169.9
64572296;Criteo;100.22
64569496;Criteo;202.8
64568496;Criteo;109.9
64567296;Criteo;19.81
64555496;Mainadv;102.8
64554296;Criteo;76.81
64544496;Triggit;169.99
64544296;Criteo;329.9
64532496;Triggit;478.9
64522296;Criteo;239.8
64511496;Criteo;140.64
64499296;Criteo;106.27
64489496;Criteo;184.9
64488496;Vizury;68.86
64476496;Criteo;215.1
64475296;Criteo;149.9
64472496;Criteo;228.0
64467496;Criteo;129.9
64462496;Criteo;76.81
64459296;Criteo;231.7
64451496;Sociomantic;78.73
64441496;Criteo;289.6
64437496;Criteo;275.6
64432496;Criteo;121.8
64416296;Vizury;119.8
64389496;Criteo;174.9
64388296;Criteo;82.73
64368496;Criteo;119.9
64314296;Criteo;99.9
64313496;Criteo;219.9
64313366;Criteo;258.0
64296296;Criteo;109.85
64288496;Criteo;149.9
64285296;Criteo;72.81
64279296;Criteo;119.9
64278496;Criteo;209.9
64276296;Criteo;99.71
64264296;Triggit;131.84
64237296;Triggit;103.73
64211496;Criteo;81.85
64194496;Vizury;349.7
64194296;Criteo;399.9
64192496;Criteo;278.0
64177296;Criteo;109.9
64174296;Criteo;95.8
64172496;Criteo;199.9
64163496;Criteo;119.7
64154296;Triggit;72.73
64151496;Criteo;199.9
64147496;Sociomantic;46.81
64138496;Criteo;129.9
64137496;Criteo;159.9
64135496;Criteo;289.7
64133496;Sociomantic;209.9
64116496;Criteo;929.63
63995496;Criteo;1624.7
63992296;Criteo;319.9
63974296;Criteo;179.0
63964496;Triggit;84.81
63955496;Criteo;199.9
63948296;Criteo;189.9
63947296;Sociomantic;149.9
63943496;Criteo;98.73
63942296;Criteo;279.7
63936296;Criteo;149.9
63928296;Triggit;304.75
63923496;Criteo;69.81
63922496;Criteo;158.0
63918296;Criteo;175.63
63911496;Triggit;117.7
63892496;Criteo;46.27
63887496;Criteo;485.8
